"source_type","record_id","title","category","publish_date","url","document_url","venue","location","content"
"document","doc-28478","Statewide AHEC_Flyer-May 2022","Published document","2022-04-25","https://esterotoday.com/statewide-ahec_flyer-may-2022/","https://esterotoday.com/wp-content/uploads/2022/04/Statewide-AHEC_Flyer-May-2022.pdf","","","Statewide AHEC_Flyer-May 2022 Statewide AHEC_Flyer-May 2022"
"document","doc-28477","HLC May 2022","Published document","2022-04-25","https://esterotoday.com/hlc-may-2022/","https://esterotoday.com/wp-content/uploads/2022/04/HLC-May-2022.pdf","","","HLC May 2022 HLC May 2022"
"document","doc-28468","GECRqtr2-2022","Published document","2022-04-25","https://esterotoday.com/gecrqtr2-2022/","https://esterotoday.com/wp-content/uploads/2022/04/GECRqtr2-2022.pdf","","","GECRqtr2-2022 GECRqtr2-2022"
"document","doc-28437","Changing the tide for SW FL waters 2-28-22","Published document","2022-04-21","https://esterotoday.com/changing-the-tide-for-sw-fl-waters-2-28-22/","https://esterotoday.com/wp-content/uploads/2022/04/Changing-the-tide-for-SW-FL-waters-2-28-22.pdf","","","Changing the tide for SW FL waters 2-28-22 Changing the tide for SW FL waters 2-28-22"
"document","doc-28389","March2022Financials","Published document","2022-04-11","https://esterotoday.com/march2022financials/","https://esterotoday.com/wp-content/uploads/2022/04/March2022Financials.pdf","","","March2022Financials March2022Financials"
"document","doc-28354","ECCLAgendaApr2022b","Published document","2022-04-07","https://esterotoday.com/ecclagendaapr2022b/","https://esterotoday.com/wp-content/uploads/2022/04/ECCLAgendaApr2022b.pdf","","","ECCLAgendaApr2022b ECCLAgendaApr2022b"
"document","doc-28246","AgendaApril2022","Published document","2022-03-29","https://esterotoday.com/agendaapril2022/","https://esterotoday.com/wp-content/uploads/2022/03/AgendaApril2022.pdf","","","AgendaApril2022 AgendaApril2022"
"document","doc-28088","FinancialsFeb-March2022","Published document","2022-03-09","https://esterotoday.com/financialsfeb-march2022/","https://esterotoday.com/wp-content/uploads/2022/03/FinancialsFeb-March2022.pdf","","","FinancialsFeb-March2022 FinancialsFeb-March2022"
"document","doc-28065","March2022Agenda","Published document","2022-03-04","https://esterotoday.com/march2022agenda/","https://esterotoday.com/wp-content/uploads/2022/03/March2022Agenda.pdf","","","March2022Agenda March2022Agenda"
"document","doc-27966","WorkforceHousingFeb2022","Published document","2022-02-16","https://esterotoday.com/workforcehousingfeb2022/","https://esterotoday.com/wp-content/uploads/2022/02/WorkforceHousingFeb2022.pdf","","","WorkforceHousingFeb2022 WorkforceHousingFeb2022"
"document","doc-27899","Jan2022ECCLFinances","Published document","2022-02-14","https://esterotoday.com/jan2022ecclfinances/","https://esterotoday.com/wp-content/uploads/2022/02/Jan2022ECCLFinances.pdf","","","Jan2022ECCLFinances Jan2022ECCLFinances"
"document","doc-27879","ECCL Presentation February 11, 2022","Published document","2022-02-14","https://esterotoday.com/eccl-presentation-february-11-2022/","https://esterotoday.com/wp-content/uploads/2022/02/ECCL-Presentation-February-11-2022.pdf","","","ECCL Presentation February 11, 2022 ECCL Presentation February 11, 2022"
"document","doc-27817","ECCLAgendaFeb2022","Published document","2022-02-04","https://esterotoday.com/ecclagendafeb2022/","https://esterotoday.com/wp-content/uploads/2022/02/ECCLAgendaFeb2022.pdf","","","ECCLAgendaFeb2022 ECCLAgendaFeb2022"
"document","doc-27806","GECRqtr1-2022","Published document","2022-02-04","https://esterotoday.com/gecrqtr1-2022/","https://esterotoday.com/wp-content/uploads/2022/02/GECRqtr1-2022.pdf","","","GECRqtr1-2022 GECRqtr1-2022"
"document","doc-27786","HLC Feb 2022","Published document","2022-01-24","https://esterotoday.com/hlc-feb-2022/","https://esterotoday.com/wp-content/uploads/2022/01/HLC-Feb-2022.pdf","","","HLC Feb 2022 HLC Feb 2022"
"document","doc-27677","ECCL – Corkscrew Road Widening Project Jan 2022","Published document","2022-01-14","https://esterotoday.com/eccl-corkscrew-road-widening-project-jan-2022/","https://esterotoday.com/wp-content/uploads/2022/01/ECCL-Corkscrew-Road-Widening-Project-Jan-2022.pdf","","","ECCL – Corkscrew Road Widening Project Jan 2022 ECCL - Corkscrew Road Widening Project Jan 2022"
"document","doc-27675","financalsJan2022","Published document","2022-01-14","https://esterotoday.com/financalsjan2022/","https://esterotoday.com/wp-content/uploads/2022/01/financalsJan2022.pdf","","","financalsJan2022 financalsJan2022"
"document","doc-27667","Climate Compass Electronic Flyers-FINAL (2)","Published document","2022-01-13","https://esterotoday.com/climate-compass-electronic-flyers-final-2/","https://esterotoday.com/wp-content/uploads/2022/01/Climate-Compass-Electronic-Flyers-FINAL-2.pdf","","","Climate Compass Electronic Flyers-FINAL (2) Climate Compass Electronic Flyers-FINAL (2)"
"document","doc-27653","Three Oaks 4th Grade Flyer for Essay Contest_1_7_22","Published document","2022-01-11","https://esterotoday.com/three-oaks-4th-grade-flyer-for-essay-contest_1_7_22/","https://esterotoday.com/wp-content/uploads/2022/01/Three-Oaks-4th-Grade-Flyer-for-Essay-Contest_1_7_22.pdf","","","Three Oaks 4th Grade Flyer for Essay Contest_1_7_22 Three Oaks 4th Grade Flyer for Essay Contest_1_7_22"
"document","doc-27652","HS Flyer for Essay Contest_1_7_22","Published document","2022-01-11","https://esterotoday.com/hs-flyer-for-essay-contest_1_7_22/","https://esterotoday.com/wp-content/uploads/2022/01/HS-Flyer-for-Essay-Contest_1_7_22.pdf","","","HS Flyer for Essay Contest_1_7_22 HS Flyer for Essay Contest_1_7_22"
"document","doc-27649","ECCLAgendaJan2022","Published document","2022-01-10","https://esterotoday.com/ecclagendajan2022/","https://esterotoday.com/wp-content/uploads/2022/01/ECCLAgendaJan2022.pdf","","","ECCLAgendaJan2022 ECCLAgendaJan2022"
"document","doc-27554","Flyer for Essay 2022 Contest","Published document","2021-12-29","https://esterotoday.com/flyer-for-essay-2022-contest/","https://esterotoday.com/wp-content/uploads/2021/12/Flyer-for-Essay-2022-Contest.pdf","","","Flyer for Essay 2022 Contest Flyer for Essay 2022 Contest"
"document","doc-27494","HLC January 2022","Published document","2021-12-22","https://esterotoday.com/hlc-january-2022/","https://esterotoday.com/wp-content/uploads/2021/12/HLC-January-2022.pdf","","","HLC January 2022 HLC January 2022"
"document","doc-27482","Nov financials","Published document","2021-12-16","https://esterotoday.com/nov-financials/","https://esterotoday.com/wp-content/uploads/2021/12/Nov-financials.pdf","","","Nov financials Nov financials"
"document","doc-27426","ECCLAgendaDec2021","Published document","2021-12-06","https://esterotoday.com/ecclagendadec2021/","https://esterotoday.com/wp-content/uploads/2021/12/ECCLAgendaDec2021.pdf","","","ECCLAgendaDec2021 ECCLAgendaDec2021"
"document","doc-27403","GECRqtr4-2021-C","Published document","2021-11-24","https://esterotoday.com/gecrqtr4-2021-c/","https://esterotoday.com/wp-content/uploads/2021/11/GECRqtr4-2021-C.pdf","","","GECRqtr4-2021-C GECRqtr4-2021-C"
"document","doc-27330","FinancialsNov2021","Published document","2021-11-05","https://esterotoday.com/financialsnov2021/","https://esterotoday.com/wp-content/uploads/2021/11/FinancialsNov2021.pdf","","","FinancialsNov2021 FinancialsNov2021"
"document","doc-27301","ECCLAgendaNov2021","Published document","2021-11-04","https://esterotoday.com/ecclagendanov2021/","https://esterotoday.com/wp-content/uploads/2021/11/ECCLAgendaNov2021.pdf","","","ECCLAgendaNov2021 ECCLAgendaNov2021"
"document","doc-27285","HLC November 2021","Published document","2021-10-28","https://esterotoday.com/hlc-november-2021/","https://esterotoday.com/wp-content/uploads/2021/10/HLC-November-2021.pdf","","","HLC November 2021 HLC November 2021"
"document","doc-27217","Financials July 2021","Published document","2021-10-08","https://esterotoday.com/financials-july-2021-2/","https://esterotoday.com/wp-content/uploads/2021/10/Financials-July-2021.pdf","","","Financials July 2021 Financials July 2021"
"document","doc-27216","FinancialsAug2021","Published document","2021-10-08","https://esterotoday.com/financialsaug2021/","https://esterotoday.com/wp-content/uploads/2021/10/FinancialsAug2021.pdf","","","FinancialsAug2021 FinancialsAug2021"
"document","doc-27215","Financials July 2021","Published document","2021-10-08","https://esterotoday.com/financials-2/","https://esterotoday.com/wp-content/uploads/2021/10/Financials.pdf","","","Financials July 2021 Financials July 2021"
"document","doc-27161","ECCLAgendaOct2021","Published document","2021-09-30","https://esterotoday.com/ecclagendaoct2021/","https://esterotoday.com/wp-content/uploads/2021/09/ECCLAgendaOct2021.pdf","","","ECCLAgendaOct2021 ECCLAgendaOct2021"
"document","doc-27153","October Women Health Series 2021","Published document","2021-09-27","https://esterotoday.com/october-women-health-series-2021/","https://esterotoday.com/wp-content/uploads/2021/09/October-Women-Health-Series-2021.pdf","","","October Women Health Series 2021 October Women Health Series 2021"
"document","doc-27152","HLC Oct 2021","Published document","2021-09-27","https://esterotoday.com/hlc-oct-2021/","https://esterotoday.com/wp-content/uploads/2021/09/HLC-Oct-2021.pdf","","","HLC Oct 2021 HLC Oct 2021"
"document","doc-27109","f-Youth_Art_Competition_App_EFAS_Oct_23_24_21","Published document","2021-09-20","https://esterotoday.com/f-youth_art_competition_app_efas_oct_23_24_21/","https://esterotoday.com/wp-content/uploads/2021/09/f-Youth_Art_Competition_App_EFAS_Oct_23_24_21.pdf","","","f-Youth_Art_Competition_App_EFAS_Oct_23_24_21 f-Youth_Art_Competition_App_EFAS_Oct_23_24_21"
"document","doc-27105","GECRqtr3-2021","Published document","2021-09-17","https://esterotoday.com/gecrqtr3-2021/","https://esterotoday.com/wp-content/uploads/2021/09/GECRqtr3-2021.pdf","","","GECRqtr3-2021 GECRqtr3-2021"
"document","doc-27045","ECCLAgendaSept2021","Published document","2021-09-09","https://esterotoday.com/ecclagendasept2021/","https://esterotoday.com/wp-content/uploads/2021/09/ECCLAgendaSept2021.pdf","","","ECCLAgendaSept2021 ECCLAgendaSept2021"
"document","doc-26999","STEP SMART – FALL PREVENTION WEEK 2021 FLYER-210901","Published document","2021-09-01","https://esterotoday.com/step-smart-fall-prevention-week-2021-flyer-210901/","https://esterotoday.com/wp-content/uploads/2021/09/STEP-SMART-FALL-PREVENTION-WEEK-2021-FLYER-210901.pdf","","","STEP SMART – FALL PREVENTION WEEK 2021 FLYER-210901 STEP SMART - FALL PREVENTION WEEK 2021 FLYER-210901"
"document","doc-26968","HLC September 2021","Published document","2021-08-26","https://esterotoday.com/hlc-september-2021/","https://esterotoday.com/wp-content/uploads/2021/08/HLC-September-2021.pdf","","","HLC September 2021 HLC September 2021"
"document","doc-26713","ECCL Bylaws March 4m 2921 Signed Jim Gilmartin","Published document","2021-08-09","https://esterotoday.com/eccl-bylaws-march-4m-2921-signed-jim-gilmartin/","https://esterotoday.com/wp-content/uploads/2021/08/ECCL-Bylaws-March-4m-2921-Signed-Jim-Gilmartin.pdf","","","ECCL Bylaws March 4m 2921 Signed Jim Gilmartin ECCL Bylaws March 4m 2921 Signed Jim Gilmartin"
"document","doc-26712","Composite of Articles of Incorporation as of 2 5 2021","Published document","2021-08-09","https://esterotoday.com/composite-of-articles-of-incorporation-as-of-2-5-2021/","https://esterotoday.com/wp-content/uploads/2021/08/Composite-of-Articles-of-Incorporation-as-of-2-5-2021.pdf","","","Composite of Articles of Incorporation as of 2 5 2021 Composite of Articles of Incorporation as of 2 5 2021"
"document","doc-26596","ECCL Bylaws 3.4.2103062021 Signed Jim Gilmartin","Published document","2021-07-16","https://esterotoday.com/eccl-bylaws-3-4-2103062021-signed-jim-gilmartin/","https://esterotoday.com/wp-content/uploads/2021/07/ECCL-Bylaws-3.4.2103062021-Signed-Jim-Gilmartin.pdf","","","ECCL Bylaws 3.4.2103062021 Signed Jim Gilmartin ECCL Bylaws 3.4.2103062021 Signed Jim Gilmartin"
"document","doc-26595","Art of Inc 3.7.2103062021 Signed Jim Gilmartin","Published document","2021-07-16","https://esterotoday.com/art-of-inc-3-7-2103062021-signed-jim-gilmartin/","https://esterotoday.com/wp-content/uploads/2021/07/Art-of-Inc-3.7.2103062021-Signed-Jim-Gilmartin.pdf","","","Art of Inc 3.7.2103062021 Signed Jim Gilmartin Art of Inc 3.7.2103062021 Signed Jim Gilmartin"
"document","doc-26588","Financials July 2021","Published document","2021-07-14","https://esterotoday.com/financials-july-2021/","https://esterotoday.com/wp-content/uploads/2021/07/Financials-July-2021.pdf","","","Financials July 2021 Financials July 2021"
"document","doc-26535","septic tanks ystem sbrochure","Published document","2021-06-25","https://esterotoday.com/septic-system-care/septic-tanks-ystem-sbrochure/","https://esterotoday.com/wp-content/uploads/2021/06/septic-tanks-ystem-sbrochure.pdf","","","septic tanks ystem sbrochure septic tanks ystem sbrochure"
"document","doc-26483","ECCL Financials May 2021","Published document","2021-06-11","https://esterotoday.com/eccl-financials-may-2021/","https://esterotoday.com/wp-content/uploads/2021/06/ECCL-Financials-May-2021.pdf","","","ECCL Financials May 2021 ECCL Financials May 2021"
"document","doc-26466","4 page electronic What is ECCL brochure","Published document","2021-06-08","https://esterotoday.com/4-page-electronic-what-is-eccl-brochure/","https://esterotoday.com/wp-content/uploads/2021/06/4-page-electronic-What-is-ECCL-brochure.pdf","","","4 page electronic What is ECCL brochure 4 page electronic What is ECCL brochure"
"document","doc-26463","EcclAgendaJune2021","Published document","2021-06-02","https://esterotoday.com/ecclagendajune2021/","https://esterotoday.com/wp-content/uploads/2021/06/EcclAgendaJune2021.pdf","","","EcclAgendaJune2021 EcclAgendaJune2021"
"document","doc-26359","ECCLFinancialsMay2021","Published document","2021-05-17","https://esterotoday.com/ecclfinancialsmay2021-2/","https://esterotoday.com/wp-content/uploads/2021/05/ECCLFinancialsMay2021-1.pdf","","","ECCLFinancialsMay2021 ECCLFinancialsMay2021"
"document","doc-26304","ECCLFinancialsMay2021","Published document","2021-05-03","https://esterotoday.com/ecclfinancialsmay2021/","https://esterotoday.com/wp-content/uploads/2021/05/ECCLFinancialsMay2021.pdf","","","ECCLFinancialsMay2021 ECCLFinancialsMay2021"
"document","doc-26265","ECCLAgendaMay2021","Published document","2021-04-26","https://esterotoday.com/ecclagendamay2021/","https://esterotoday.com/wp-content/uploads/2021/04/ECCLAgendaMay2021.pdf","","","ECCLAgendaMay2021 ECCLAgendaMay2021"
"document","doc-26160","Southwest-Florida-Water-Quality-Impairment-Assessment-2021-Final","Published document","2021-04-13","https://esterotoday.com/southwest-florida-water-quality-impairment-assessment-2021-final/","https://esterotoday.com/wp-content/uploads/2021/04/Southwest-Florida-Water-Quality-Impairment-Assessment-2021-Final.pdf","","","Southwest-Florida-Water-Quality-Impairment-Assessment-2021-Final Southwest-Florida-Water-Quality-Impairment-Assessment-2021-Final"
